timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
09:26:50,41,87.6,172.8,38,77.2,119.9,29,75.2,112.5
09:27:00,93,54.9,64.6,86,55.1,63.6,62,55.0,60.9
09:27:10,100,55.3,63.2,84,55.2,62.8,64,55.1,63.0
09:27:20,93,56.5,64.0,88,55.3,63.3,63,56.0,64.4
09:27:30,96,55.5,66.6,81,55.4,65.4,65,54.3,67.2
09:27:40,95,52.9,62.1,78,53.5,64.0,62,52.4,59.3
09:27:50,88,123.2,345.9,82,90.1,259.2,59,98.6,290.0
09:28:00,100,55.1,68.0,81,53.8,62.0,62,54.5,62.0
09:28:10,96,53.5,62.6,89,53.8,62.4,62,53.4,61.3
09:28:20,98,61.2,77.2,84,61.0,89.1,60,69.4,215.6
09:28:30,96,53.4,62.5,86,54.8,67.6,62,54.6,63.9
09:28:40,95,53.1,62.3,88,53.5,62.8,61,53.5,61.9
09:28:50,99,53.9,93.6,89,54.8,63.6,62,55.9,63.8
09:29:00,123,54.3,62.8,106,54.2,62.9,76,55.0,95.1
09:29:10,153,54.3,66.7,134,54.6,64.4,90,53.9,63.7
09:29:20,170,55.7,68.6,154,55.4,69.0,103,88.4,251.0
09:29:30,211,54.7,63.5,183,54.6,63.4,131,118.2,792.1
09:29:40,225,60.7,94.6,207,55.3,69.1,145,56.0,70.1
09:29:50,269,54.9,65.0,214,55.5,65.2,160,55.9,67.6
09:30:00,288,80.3,252.2,248,57.1,78.5,190,56.0,65.7
09:30:10,305,54.5,63.4,276,55.5,66.8,193,55.4,67.2
09:30:20,333,57.5,75.5,291,55.0,65.5,213,59.5,100.8
09:30:30,359,55.5,67.7,336,55.9,74.9,225,55.3,65.3
09:30:40,395,55.0,65.8,339,61.3,72.9,237,54.6,65.9
09:30:50,406,58.4,80.7,365,55.8,69.8,268,55.3,75.9
09:31:00,452,56.2,75.6,395,55.7,67.8,279,55.1,63.7
09:31:10,466,59.5,88.1,410,62.7,85.0,297,58.3,72.7
09:31:20,492,80.1,202.7,436,63.5,110.9,315,56.8,74.4
09:31:30,522,65.0,104.5,456,72.4,155.3,323,57.3,79.3
09:31:40,524,143.2,644.7,480,67.7,118.9,326,179.6,1015.9
09:31:50,566,69.4,111.2,505,63.0,102.4,351,59.5,88.0
09:32:00,568,105.6,366.4,484,89.0,253.2,369,58.3,75.8
09:32:10,573,77.4,128.6,512,86.4,253.0,363,59.7,77.9
09:32:20,523,75.2,134.2,474,158.4,741.2,352,61.8,92.3
09:32:30,583,181.1,759.8,496,65.0,103.6,363,59.1,83.6
09:32:40,577,67.1,118.8,498,62.2,102.8,358,58.8,88.0
09:32:50,554,191.4,900.1,498,99.7,487.7,372,60.5,83.1
09:33:00,564,121.0,464.3,500,71.5,113.4,354,64.1,106.6
09:33:10,579,72.7,131.7,491,122.5,512.1,362,59.3,78.1
09:33:20,569,66.9,112.6,494,61.9,95.7,358,61.7,87.3
09:33:30,567,71.6,125.1,469,126.8,752.9,364,60.2,82.3
09:33:40,561,84.9,147.8,513,126.8,467.6,347,74.3,128.6
09:33:50,542,137.6,364.0,439,128.3,225.9,349,119.6,202.5
09:34:00,560,87.8,141.8,494,178.1,743.9,331,168.4,777.0
09:34:10,568,86.4,127.7,486,79.6,121.5,356,80.8,122.4
09:34:20,559,107.1,173.9,474,92.9,140.0,353,91.0,143.5
09:34:30,557,115.1,201.7,485,104.0,162.1,320,173.4,653.8
09:34:40,571,74.7,131.4,489,75.1,148.1,368,117.3,553.4
09:34:50,561,83.8,199.3,502,72.6,138.1,339,132.9,549.6
09:35:00,578,117.1,584.3,513,65.5,107.9,348,143.8,779.1
09:35:10,524,181.8,829.7,496,63.4,95.2,341,94.0,256.1
09:35:20,569,130.7,403.7,489,136.7,539.4,338,181.5,822.3
09:35:30,555,119.2,463.7,486,104.7,512.1,351,82.1,223.5
09:35:40,553,149.7,691.1,457,65.3,106.7,361,64.3,101.9
09:35:50,541,179.2,765.0,523,138.2,729.0,344,66.6,91.2
09:36:00,551,68.5,108.7,492,64.8,101.8,336,161.2,649.7
09:36:10,491,130.1,606.0,456,77.6,133.9,330,59.1,77.6
09:36:20,517,62.2,104.8,430,108.9,479.3,308,56.5,68.1
09:36:30,497,63.6,105.8,442,62.4,102.6,306,56.6,73.1
09:36:40,454,63.0,98.5,407,57.2,73.3,293,57.4,75.8
09:36:50,446,59.3,88.5,384,55.6,64.0,282,63.1,108.9
09:37:00,428,60.5,89.4,377,62.3,81.7,262,55.6,67.6
09:37:10,401,57.8,78.8,340,55.8,66.2,245,55.3,66.6
09:37:20,374,57.9,82.1,335,54.8,64.6,236,55.8,69.4
09:37:30,364,59.1,72.2,320,58.7,72.1,216,58.4,76.7
09:37:40,339,54.8,63.6,293,54.4,62.2,213,54.7,63.3
09:37:50,319,54.1,65.8,281,54.3,61.8,195,54.3,62.4
09:38:00,293,55.3,67.2,248,54.9,64.4,190,54.7,64.1
09:38:10,276,64.0,114.4,239,54.7,63.5,177,55.0,63.2
09:38:20,248,95.5,512.7,224,54.5,62.6,149,137.0,697.8
09:38:30,202,135.9,742.0,201,54.5,63.9,153,54.9,64.2
09:38:40,206,170.7,879.2,189,70.1,67.4,134,53.9,62.0
09:38:50,186,104.0,564.2,168,53.1,61.9,115,54.2,64.1
09:39:00,177,111.9,434.4,162,113.9,513.0,113,114.0,480.5
09:39:10,187,66.7,171.7,167,78.6,235.5,118,80.7,301.7
09:39:20,188,54.7,65.0,168,55.8,69.5,113,54.9,62.7
09:39:30,196,54.5,64.7,168,55.7,64.3,117,55.2,64.6
09:39:40,189,57.5,65.7,165,55.0,63.4,115,54.8,62.5
09:39:50,190,108.6,511.5,169,55.7,63.5,119,55.1,62.8
09:40:00,186,54.8,62.7,167,55.9,64.1,113,55.9,64.0
09:40:10,192,55.2,64.0,163,75.5,78.3,123,54.9,63.6
09:40:20,203,54.8,63.0,163,54.5,61.4,123,54.4,61.3
09:40:30,188,56.1,64.3,163,80.6,66.1,112,57.3,77.2
09:40:40,194,56.7,62.7,168,55.2,66.8,119,54.1,61.8
09:40:50,195,55.7,64.8,176,61.3,63.3,129,56.1,63.1
09:41:00,221,56.5,65.0,186,59.2,75.7,138,58.0,83.3
09:41:10,245,56.7,67.2,217,56.4,68.8,160,56.7,65.4
09:41:20,278,56.7,67.6,242,58.0,69.7,165,57.3,69.1
09:41:30,295,59.2,90.6,270,58.0,71.4,187,57.5,74.4
09:41:40,324,56.5,67.3,294,58.0,76.9,214,56.6,67.8
09:41:50,360,57.0,72.4,311,57.4,72.5,224,61.7,79.2
09:42:00,389,57.4,79.5,337,56.5,68.8,241,56.9,66.3
09:42:10,408,61.1,87.5,353,56.8,69.8,240,58.3,84.3
09:42:20,440,60.9,91.0,376,60.0,80.1,287,58.0,77.7
09:42:30,466,59.7,87.1,407,58.6,81.4,287,58.6,79.0
09:42:40,477,91.2,317.4,424,59.8,87.8,310,61.1,87.0
09:42:50,503,65.9,109.5,445,64.6,105.0,315,59.4,79.5
09:43:00,528,64.3,101.8,431,111.6,621.0,339,58.0,70.0
09:43:10,563,70.1,110.0,471,172.6,806.8,356,60.6,82.7
09:43:20,574,76.9,133.1,539,119.7,501.7,341,67.1,104.1
09:43:30,614,74.0,115.3,542,73.7,125.7,397,117.3,637.2
09:43:40,644,74.5,120.4,546,139.1,640.4,415,61.3,94.9
09:43:50,610,233.8,902.5,569,98.0,262.2,405,70.5,161.7
09:44:00,669,78.0,121.7,571,94.2,193.7,434,63.6,96.7
