timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
23:58:50,1168,332.5,564.4,1031,457.0,1175.2,807,101.6,183.1
23:59:00,1154,330.4,587.8,1054,275.0,511.2,788,158.6,523.2
23:59:10,1137,493.1,1232.2,1058,252.8,512.7,728,365.6,1219.8
23:59:20,1141,375.4,832.2,1081,249.0,438.4,800,160.5,616.2
23:59:30,1084,499.3,1548.0,1070,241.8,455.4,733,325.8,1130.6
23:59:40,1153,361.2,680.4,990,329.4,580.1,818,149.8,371.9
23:59:50,1117,422.4,757.1,1052,352.2,762.0,803,138.8,445.7
00:00:00,1124,473.7,1186.3,1002,373.1,728.4,789,143.3,340.5
00:00:10,1224,297.4,541.2,1068,286.2,536.0,830,116.8,228.8
00:00:20,1136,375.0,639.5,1040,279.8,515.8,813,106.5,184.7
00:00:30,1169,365.7,640.0,1050,284.5,547.8,807,109.1,198.7
00:00:40,1108,408.7,699.4,1023,321.5,595.1,774,207.9,746.1
00:00:50,1090,425.3,790.6,1058,291.5,525.4,781,182.7,812.3
00:01:00,1060,747.5,1712.4,1049,278.4,565.7,788,177.1,608.6
00:01:10,1156,367.3,716.3,1044,270.3,516.7,805,108.2,201.8
00:01:20,1130,395.2,1068.9,1072,262.6,524.4,799,216.4,784.5
00:01:30,1135,383.2,1051.7,1049,247.2,510.3,773,172.7,673.8
00:01:40,1182,320.4,663.9,954,533.7,1149.8,821,110.7,208.2
00:01:50,115,369.8,744.0,170,404.6,708.0,124,110.3,194.0
