timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
18:18:10,452,57.1,105.5,388,138.6,722.9,284,88.7,317.9
18:18:20,443,55.5,88.8,372,51.1,65.6,274,52.4,69.2
18:18:30,401,126.8,747.9,348,153.2,775.6,262,52.9,66.4
18:18:40,406,90.9,331.4,340,52.7,82.1,249,50.6,61.4
18:18:50,374,51.9,68.1,325,52.6,77.1,239,50.6,63.8
18:19:00,363,54.8,81.3,326,55.1,88.8,232,51.1,66.2
18:19:10,345,50.8,63.3,294,85.0,336.1,216,49.1,58.6
18:19:20,323,52.0,62.9,287,51.8,64.2,206,50.9,63.6
18:19:30,305,50.6,65.5,266,49.7,63.0,187,51.0,65.2
18:19:40,284,72.3,144.1,260,51.2,71.1,190,49.1,59.6
18:19:50,261,108.8,534.3,235,50.8,63.8,174,51.7,70.2
18:20:00,254,96.4,464.3,230,50.3,67.3,155,50.7,65.9
18:20:10,234,83.1,348.7,203,49.9,65.0,147,49.9,63.4
18:20:20,214,49.7,61.4,189,49.3,61.5,132,50.0,63.2
18:20:30,208,72.8,91.5,175,47.1,57.5,120,48.1,57.7
18:20:40,174,108.5,567.7,147,109.5,553.6,113,95.7,560.8
18:20:50,160,48.0,54.6,141,47.1,53.4,97,51.0,61.6
18:21:00,151,64.4,179.2,121,59.2,92.6,95,69.4,227.6
18:21:10,150,98.4,315.7,125,271.4,1441.1,98,66.9,204.6
18:21:20,154,50.0,59.0,129,47.2,53.5,96,47.3,52.1
18:21:30,154,47.4,59.1,136,46.6,56.0,101,47.2,58.3
18:21:40,158,47.2,54.6,139,46.7,55.3,96,46.7,56.5
18:21:50,148,48.9,58.1,145,50.1,67.6,97,49.0,62.2
18:22:00,153,49.6,61.8,133,48.2,56.4,97,48.7,61.0
18:22:10,151,48.7,57.0,132,48.2,58.9,97,48.7,58.9
18:22:20,150,48.9,60.8,135,47.7,60.9,95,48.3,59.2
18:22:30,150,52.0,62.1,133,48.9,61.8,98,48.6,61.7
18:22:40,157,49.9,66.1,129,49.1,63.0,99,54.5,95.1
18:22:50,154,48.7,60.8,138,46.8,55.1,93,51.0,62.6
18:23:00,175,50.9,71.1,144,49.9,63.6,106,51.8,66.1
18:23:10,189,74.3,185.6,186,50.5,62.8,132,52.3,69.5
18:23:20,254,94.1,496.7,213,49.7,62.0,155,51.1,63.7
18:23:30,285,51.5,73.2,258,50.9,70.6,164,51.6,65.6
18:23:40,304,50.0,61.6,272,48.4,56.5,201,49.5,60.1
18:23:50,359,54.1,83.6,303,51.1,64.7,209,52.7,66.5
18:24:00,378,54.3,84.6,341,52.7,73.2,233,53.2,75.3
18:24:10,416,102.2,401.5,384,60.5,92.1,259,56.7,80.2
18:24:20,435,57.4,88.1,405,55.9,87.2,279,54.4,77.3
18:24:30,491,126.9,290.2,429,59.6,92.2,311,58.8,101.7
18:24:40,500,130.0,647.3,455,59.7,94.7,321,55.4,75.7
18:24:50,557,81.8,254.8,478,155.0,718.7,349,51.9,70.2
18:25:00,578,56.5,89.3,497,56.2,92.2,363,53.1,81.6
18:25:10,557,84.5,234.0,506,119.0,524.6,346,66.4,118.4
18:25:20,563,114.7,451.2,481,56.3,94.2,348,55.4,85.2
18:25:30,564,107.5,444.3,477,63.3,96.1,372,104.8,506.8
18:25:40,578,62.4,100.0,518,141.1,567.5,367,57.1,88.6
18:25:50,575,60.5,115.6,496,102.7,499.8,324,159.0,728.5
18:26:00,567,68.0,120.9,483,119.6,483.1,379,88.5,333.1
18:26:10,541,218.9,917.5,510,59.7,105.7,357,90.6,337.8
18:26:20,574,62.1,103.5,483,124.2,533.7,369,56.5,86.3
18:26:30,549,177.5,816.2,485,100.0,434.4,356,53.5,78.9
18:26:40,568,103.6,425.8,503,58.4,89.0,351,113.6,620.5
18:26:50,560,106.4,422.3,502,58.0,98.3,372,54.3,81.3
18:27:00,555,133.4,646.5,502,84.2,326.9,352,54.9,78.7
18:27:10,581,69.1,120.6,474,164.5,629.1,363,55.1,80.5
18:27:20,577,64.4,116.1,512,56.9,94.5,357,52.9,78.7
18:27:30,545,184.4,725.3,485,54.1,84.4,368,53.4,74.3
18:27:40,545,135.8,753.5,493,57.3,92.2,358,53.1,72.1
18:27:50,561,96.2,325.2,503,56.1,88.1,344,53.9,79.5
18:28:00,518,217.3,1048.7,502,56.3,88.3,355,68.6,82.9
18:28:10,531,62.7,105.1,461,83.9,327.6,333,55.4,73.0
18:28:20,513,78.2,212.3,408,220.7,833.6,321,54.3,70.6
18:28:30,465,107.9,457.8,417,133.8,802.6,302,53.2,72.4
18:28:40,460,57.0,95.7,400,55.2,77.3,274,155.7,869.4
18:28:50,435,54.5,80.3,382,53.5,76.0,272,53.2,66.6
18:29:00,402,53.5,73.9,352,52.5,72.4,253,52.4,72.4
18:29:10,351,54.3,78.8,321,53.1,68.3,213,99.2,471.5
18:29:20,269,709.6,3102.7,249,477.4,2817.1,181,487.0,2863.6
18:29:30,307,92.3,447.3,275,112.5,684.3,204,48.7,55.3
18:29:40,305,52.1,66.7,255,145.5,716.4,174,50.2,61.1
18:29:50,260,51.4,62.0,235,50.8,65.4,169,49.1,62.0
18:30:00,247,50.0,61.9,229,49.2,60.8,150,49.5,60.1
18:30:10,218,49.5,62.5,188,51.6,84.7,137,50.3,63.8
18:30:20,187,48.8,56.2,173,50.1,61.4,120,48.4,55.3
18:30:30,173,50.6,70.0,144,49.3,61.7,102,49.9,62.8
18:30:40,130,48.3,59.8,123,47.8,55.7,84,48.3,56.1
18:30:50,114,50.3,61.0,91,47.3,54.2,66,47.6,57.5
18:31:00,93,48.5,58.1,87,47.9,60.8,66,48.4,60.9
18:31:10,101,48.2,56.4,83,47.4,55.5,57,49.2,63.9
18:31:20,92,48.8,61.5,87,47.5,60.2,64,48.8,58.5
18:31:30,98,48.7,61.2,80,48.2,60.9,63,52.7,60.1
18:31:40,100,48.3,58.6,83,47.4,57.9,65,48.8,58.7
18:31:50,94,48.2,55.5,85,47.4,57.7,62,48.7,56.0
18:32:00,98,48.4,57.2,78,47.3,60.7,61,48.4,57.5
18:32:10,94,48.2,58.8,88,49.9,64.2,66,48.6,59.1
18:32:20,94,48.9,61.3,84,54.9,67.6,61,49.4,61.1
18:32:30,94,52.3,64.9,77,49.1,62.3,64,54.5,66.8
18:32:40,94,57.7,84.7,82,50.1,66.1,61,51.9,66.9
18:32:50,97,51.1,63.0,82,50.0,63.8,67,49.6,61.1
18:33:00,5,53.6,60.3,4,58.3,63.1,3,57.5,60.6
