timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
17:25:20,20,0.0,0.0,17,0.0,0.0,13,0.0,0.0
17:25:40,20,0.0,0.0,17,0.0,0.0,13,0.0,0.0
17:26:00,16,0.0,0.0,15,0.0,0.0,10,0.0,0.0
17:26:10,4,0.0,0.0,2,0.0,0.0,3,0.0,0.0
17:26:20,3,0.0,0.0,1,0.0,0.0,2,0.0,0.0
17:26:30,17,0.0,0.0,16,0.0,0.0,11,0.0,0.0
17:26:50,20,0.0,0.0,17,0.0,0.0,13,0.0,0.0
17:27:10,16,0.0,0.0,15,0.0,0.0,12,0.0,0.0
17:27:20,4,0.0,0.0,2,0.0,0.0,1,0.0,0.0
17:27:30,8,0.0,0.0,4,0.0,0.0,4,0.0,0.0
17:27:40,12,0.0,0.0,13,0.0,0.0,9,0.0,0.0
17:27:50,0,0,0,1,0.0,0.0,1,0.0,0.0
17:28:00,20,0.0,0.0,15,0.0,0.0,12,0.0,0.0
17:28:10,0,0,0,1,0.0,0.0,0,0,0
17:28:20,21,0.0,0.0,19,0.0,0.0,15,0.0,0.0
17:28:30,7,0.0,0.0,6,0.0,0.0,3,0.0,0.0
17:28:40,17,0.0,0.0,16,0.0,0.0,7,0.0,0.0
17:28:50,19,0.0,0.0,15,0.0,0.0,15,0.0,0.0
17:29:00,14,0.0,0.0,9,0.0,0.0,7,0.0,0.0
17:29:10,29,0.0,0.0,28,0.0,0.0,20,0.0,0.0
17:29:20,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0
