timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
23:03:30,810,86.2,141.6,661,140.3,682.1,515,76.3,122.1
23:03:40,836,107.6,211.1,770,122.6,241.2,546,79.7,127.2
23:03:50,909,108.7,196.5,781,90.6,146.4,557,85.6,145.9
23:04:00,930,153.7,369.3,820,140.9,298.1,604,96.2,184.8
23:04:10,980,120.4,214.8,822,141.7,361.0,620,117.1,279.0
23:04:20,1045,135.5,249.3,926,166.9,349.8,650,137.7,268.0
23:04:30,1039,183.4,458.0,923,159.8,310.0,682,138.5,303.3
23:04:40,1081,281.6,620.8,926,247.6,655.4,694,162.2,360.6
23:04:50,1078,274.1,769.6,970,225.6,566.8,711,209.0,626.5
23:05:00,1104,399.6,1081.1,1024,265.3,636.3,734,212.9,495.4
23:05:10,1171,329.2,725.0,1015,313.9,726.2,766,206.4,532.1
23:05:20,1202,288.3,580.3,1056,241.2,548.2,775,226.7,507.4
23:05:30,1201,322.1,789.8,1039,322.5,645.0,798,222.0,517.7
23:05:40,1172,326.8,733.1,1012,377.2,912.8,784,192.4,403.6
23:05:50,1100,444.0,943.9,1087,313.6,638.2,781,217.6,462.5
23:06:00,1201,399.1,832.9,1004,342.6,908.0,772,226.9,643.7
23:06:10,1150,372.7,803.5,1077,282.9,607.5,782,217.7,447.1
23:06:20,1190,333.9,694.6,1058,263.6,664.4,763,220.2,543.2
23:06:30,1128,401.5,856.9,1032,348.1,878.0,779,234.3,581.1
23:06:40,1156,400.6,827.5,1011,368.5,1038.9,776,219.3,478.7
23:06:50,1107,433.6,919.2,1039,359.2,728.3,766,207.2,450.1
23:07:00,1137,389.2,887.3,1042,348.1,727.3,751,263.3,705.0
23:07:10,1110,440.7,1055.1,1012,401.4,1024.4,779,205.5,447.0
23:07:20,1188,391.0,873.2,1000,352.5,849.1,785,255.4,575.3
23:07:30,1140,409.7,789.2,1049,297.8,676.7,751,229.0,608.4
23:07:40,1170,418.4,1012.7,1029,342.8,837.5,791,201.4,387.8
23:07:50,132,307.7,614.1,101,195.5,446.9,91,183.0,327.0
23:08:00,57,93.4,167.8,45,91.4,130.0,34,97.1,197.5
23:08:10,154,67.4,129.4,133,63.0,76.0,101,72.6,129.5
23:08:20,155,62.0,70.5,137,61.6,70.6,97,62.2,74.5
23:08:30,157,61.9,70.6,135,61.3,68.6,88,62.5,70.4
23:08:40,152,60.8,67.7,134,61.3,68.2,101,63.5,75.5
23:08:50,156,61.1,68.0,137,61.7,69.1,93,61.7,73.2
23:09:00,149,61.0,69.1,129,62.9,70.3,88,62.1,68.1
23:09:10,151,65.6,85.5,140,61.7,71.7,95,62.9,74.9
23:09:20,154,62.1,72.5,135,62.5,75.0,97,62.0,69.4
23:09:30,151,61.4,70.2,132,61.1,70.5,98,61.8,69.2
23:09:40,153,61.4,70.0,125,61.8,70.2,94,62.2,70.1
23:09:50,149,61.7,71.3,126,62.1,74.8,90,61.0,67.0
23:10:00,153,61.5,70.2,135,61.2,67.7,102,61.2,67.2
23:10:10,148,61.0,71.5,132,62.6,73.5,94,61.9,71.2
23:10:20,157,62.6,73.6,141,61.0,67.0,100,61.5,69.7
23:10:30,152,61.7,71.3,132,66.5,115.3,98,62.5,72.6
23:10:40,153,61.4,68.8,133,63.7,83.3,91,63.7,75.9
23:10:50,155,62.1,71.0,131,62.1,71.0,91,60.9,66.8
23:11:00,158,62.3,69.1,137,63.2,77.5,102,65.5,102.3
23:11:10,211,63.7,109.9,186,64.4,110.9,131,66.0,114.2
23:11:20,235,65.4,98.8,213,64.2,78.6,154,64.8,95.2
23:13:00,47,88.9,132.9,46,86.4,134.9,34,82.2,126.1
23:13:10,158,63.6,78.3,136,64.3,89.8,98,67.2,126.0
23:13:20,148,60.8,68.9,138,63.5,76.0,94,64.6,113.1
23:13:30,149,65.9,90.4,132,70.1,125.3,99,76.1,153.4
23:13:40,151,61.2,68.3,134,61.0,68.8,102,63.6,67.8
23:13:50,154,62.1,75.0,135,62.2,74.3,95,69.6,120.6
23:14:00,151,61.1,67.8,133,61.0,66.0,95,62.5,68.1
23:14:10,151,61.9,75.2,136,61.8,70.3,90,63.6,73.4
23:14:20,158,61.6,70.5,132,63.0,75.9,104,66.4,86.1
23:14:30,150,64.4,86.8,134,69.2,116.9,94,71.8,194.4
23:14:40,149,62.1,75.3,128,61.3,68.0,97,67.2,164.2
23:14:50,155,60.8,67.5,135,61.8,74.9,98,72.8,179.1
23:15:00,145,60.9,67.0,135,60.9,70.1,99,71.1,189.5
23:15:10,158,62.5,69.6,133,61.8,68.5,99,66.5,76.5
23:15:20,148,60.9,69.5,137,62.0,75.5,93,65.4,85.1
23:15:30,152,65.5,114.6,134,62.2,71.4,96,87.0,220.8
23:15:40,145,80.2,126.2,137,76.3,123.9,96,102.1,458.8
23:15:50,154,60.9,69.0,129,72.6,113.0,93,64.2,72.4
23:16:00,160,62.1,75.2,142,62.8,74.0,103,73.8,114.0
23:16:10,215,64.8,90.8,177,63.8,74.1,131,74.0,129.8
23:16:20,249,99.2,265.2,229,64.5,79.2,161,76.9,141.0
23:16:30,309,87.3,223.3,265,65.2,82.2,194,69.7,115.6
23:16:40,357,75.0,139.1,309,73.6,129.3,221,93.6,233.4
23:16:50,418,83.3,148.1,367,65.2,80.7,232,178.3,904.6
23:17:00,464,66.6,100.1,362,208.3,958.2,239,99.5,84.7
23:17:10,500,72.8,115.6,442,67.0,90.4,303,493.1,2198.4
23:17:20,526,114.1,410.8,469,105.0,337.3,348,81.3,120.6
23:17:30,602,76.6,125.9,510,76.0,120.4,350,118.5,517.1
23:17:40,590,252.0,903.5,540,175.9,691.4,411,132.8,605.0
23:17:50,702,108.6,280.6,623,85.4,136.5,429,96.2,154.0
23:18:00,742,98.2,203.2,634,88.9,141.7,451,151.1,748.6
23:18:10,764,170.4,759.3,710,98.0,158.1,466,168.2,717.4
23:18:20,855,108.4,196.4,740,104.8,180.6,451,243.5,1275.5
23:18:30,853,107.5,195.9,759,109.8,198.3,530,286.9,1259.5
23:18:40,883,198.7,728.9,759,239.2,745.6,590,146.8,232.8
23:18:50,980,122.5,215.4,753,386.2,1075.8,599,151.7,664.4
23:19:00,964,217.9,901.8,816,285.5,1110.0,568,162.0,703.3
23:19:10,1047,155.4,305.9,906,191.1,491.7,665,192.6,702.2
23:19:20,1065,161.8,315.8,898,263.5,927.3,701,92.6,154.8
23:19:30,1045,442.0,1260.3,940,286.6,736.5,728,97.1,153.1
23:19:40,1118,256.5,696.2,883,462.9,1224.0,757,109.7,225.9
23:19:50,1218,180.4,335.9,1026,252.6,494.5,715,326.1,1027.9
23:20:00,1107,351.2,1105.8,1025,294.3,551.4,694,352.5,1197.9
23:20:10,1218,259.0,535.7,927,424.4,1102.4,795,123.3,219.0
23:20:20,1244,216.3,413.4,1028,406.8,1045.7,772,229.4,889.2
23:20:30,1253,208.3,425.9,987,434.1,1297.4,785,185.1,671.9
23:20:40,1245,223.0,418.3,999,404.8,977.0,807,122.7,246.4
23:20:50,1208,218.4,417.1,1067,233.7,390.0,783,160.4,479.1
23:21:00,1196,308.7,814.1,956,509.2,1313.1,826,122.1,223.2
23:21:10,1216,253.3,530.1,1054,280.9,470.0,805,114.9,198.9
23:21:20,1139,344.8,1031.5,1080,233.5,407.6,813,118.1,220.8
23:21:30,1211,288.7,732.6,1063,271.9,471.6,757,247.7,805.4
23:21:40,1121,206.3,372.3,965,279.6,520.2,720,174.4,605.7
23:22:10,80,83.0,138.4,68,99.6,205.1,49,91.0,171.9
23:22:20,151,62.1,73.3,136,64.3,82.5,94,64.8,77.9
23:22:30,158,60.6,67.0,133,63.5,72.2,95,62.3,70.4
23:22:40,152,68.3,118.0,135,64.8,77.7,95,61.3,70.8
23:22:50,155,60.1,65.5,137,61.2,70.3,90,60.6,69.0
23:23:00,143,62.6,74.4,128,62.3,72.3,99,61.6,69.9
23:23:10,150,61.2,68.1,131,60.9,66.3,91,60.8,66.8
23:23:20,149,61.0,67.1,136,62.3,75.4,100,61.1,71.3
23:23:30,141,93.7,177.5,133,62.8,74.7,90,63.4,71.7
23:23:40,149,61.0,68.2,142,61.8,69.5,94,61.2,68.0
23:23:50,157,62.0,69.2,136,63.1,76.7,96,63.0,76.7
23:24:00,146,60.9,68.4,129,62.3,71.7,99,61.6,73.2
23:24:10,162,61.8,71.4,135,63.6,77.3,88,61.8,70.5
23:24:20,159,62.1,68.0,135,62.0,71.4,96,61.1,68.0
23:24:30,155,60.7,68.6,138,61.0,66.4,98,60.5,65.6
23:24:40,154,61.4,75.4,128,61.2,67.5,91,61.5,70.9
23:24:50,147,60.6,68.7,128,61.7,74.2,98,60.4,69.8
23:25:00,154,61.0,67.7,138,62.7,75.4,92,62.0,73.4
23:25:10,168,63.6,72.8,143,64.5,78.8,103,62.7,73.3
23:25:20,224,63.3,80.4,189,63.2,76.9,148,62.6,74.7
23:25:30,91,64.0,112.3,87,64.2,84.8,53,62.2,69.3
23:31:00,4,135.4,153.6,3,150.3,163.7,3,127.3,128.3
23:31:10,121,72.6,128.4,105,72.0,125.2,77,72.2,126.0
23:31:20,155,59.9,65.6,138,60.2,64.0,92,59.9,65.2
23:31:30,97,60.6,68.0,81,61.5,67.3,67,59.8,66.3
