timestamp,cluster1_count,cluster1_avg_ms,cluster1_p95_ms,cluster2_count,cluster2_avg_ms,cluster2_p95_ms,cluster3_count,cluster3_avg_ms,cluster3_p95_ms
12:46:20,559,84.4,199.6,501,61.5,96.9,342,117.4,600.9
12:46:30,574,159.0,644.3,503,58.7,82.0,361,85.1,306.4
12:46:40,580,67.6,103.0,491,67.8,140.0,359,60.1,84.2
12:46:50,568,65.5,105.7,497,59.6,85.4,329,74.0,121.3
12:47:00,565,69.5,120.0,500,66.0,104.7,367,129.1,699.0
12:47:10,578,80.6,171.0,499,59.6,90.5,365,58.4,82.2
12:47:20,557,73.4,120.0,515,64.1,111.2,361,59.7,91.0
12:47:30,548,188.9,843.6,509,62.4,98.1,362,58.3,79.4
12:47:40,553,103.4,348.3,506,61.2,99.4,352,66.7,100.5
12:47:50,555,118.4,423.3,508,67.2,116.0,360,60.9,89.0
12:48:00,553,152.8,819.6,500,61.1,91.1,361,60.6,89.2
12:48:10,574,74.9,122.9,510,72.2,137.7,354,72.3,172.5
12:48:20,560,113.5,378.0,512,59.9,88.2,359,60.1,91.6
12:48:30,553,74.2,130.0,501,73.3,153.7,354,62.5,99.7
12:48:40,570,100.9,255.0,501,69.3,126.0,354,72.5,156.2
12:48:50,568,71.2,125.5,505,70.1,126.6,357,60.0,89.0
12:49:00,518,214.0,832.4,499,60.0,82.3,349,59.3,80.5
12:49:10,529,129.1,671.2,472,68.0,116.5,339,59.2,73.6
12:49:20,500,191.2,854.0,453,148.1,684.3,333,71.8,131.4
12:49:30,497,63.5,96.2,439,98.2,350.6,299,112.9,567.8
12:49:40,469,66.2,103.0,391,174.6,927.0,307,57.1,73.5
12:49:50,471,59.9,89.5,417,60.6,78.0,294,59.8,68.9
12:50:00,418,127.3,540.9,386,55.1,65.7,285,55.3,64.4
12:50:10,423,87.2,343.2,371,55.7,68.3,255,55.6,63.2
12:50:20,402,58.0,76.9,350,58.6,72.7,259,56.7,72.2
12:50:30,372,56.9,76.3,317,55.1,68.9,239,56.4,68.7
12:50:40,366,56.7,71.5,324,55.3,66.0,230,65.8,101.0
12:50:50,336,55.9,66.6,295,55.3,66.1,203,56.1,68.3
12:51:00,304,126.5,590.7,284,57.4,68.4,198,54.7,64.2
12:51:10,280,92.5,377.0,251,53.7,60.8,182,54.6,62.1
12:51:20,269,55.0,65.7,237,54.0,64.0,163,54.8,63.5
12:51:30,257,57.8,68.3,220,55.1,64.7,148,55.1,64.3
12:51:40,231,55.4,66.9,205,54.5,66.7,144,55.4,63.6
12:51:50,212,56.1,70.5,178,55.0,68.1,127,56.8,77.9
12:52:00,195,56.0,69.0,173,54.8,68.0,121,54.9,63.2
12:52:10,192,55.3,66.5,162,55.1,64.5,118,55.5,63.1
12:52:20,191,55.5,64.4,163,55.1,65.9,119,54.7,64.8
12:52:30,191,57.9,81.1,165,53.8,63.3,124,54.2,62.0
12:52:40,199,56.7,76.5,170,55.9,70.6,120,55.8,76.8
12:52:50,187,54.7,64.2,166,53.6,63.1,123,54.9,64.4
12:53:00,198,55.0,63.4,173,54.4,65.1,120,54.4,62.5
12:53:10,193,55.6,67.9,172,54.6,66.0,115,55.1,67.0
12:53:20,189,54.5,64.7,175,55.9,64.6,119,54.8,65.7
12:53:30,192,55.9,73.5,169,54.6,63.3,122,54.5,61.7
12:53:40,195,58.3,86.4,175,53.6,63.2,117,71.1,195.6
12:53:50,192,53.9,63.9,171,53.6,62.1,129,54.6,64.2
12:54:00,199,55.2,66.3,177,55.3,67.6,128,56.1,65.6
12:54:10,207,183.5,647.2,177,218.7,688.7,125,174.3,589.7
12:54:20,251,55.1,66.9,217,59.3,94.2,155,55.7,64.7
12:54:30,275,58.3,82.8,249,55.4,70.0,162,56.3,69.4
12:54:40,315,55.9,70.2,273,54.2,63.0,191,113.0,728.3
12:54:50,328,56.3,69.4,288,55.9,65.9,199,186.9,896.8
12:55:00,367,58.0,78.9,327,55.5,67.9,223,58.9,101.1
12:55:10,390,66.0,122.0,335,58.2,72.3,245,57.0,71.4
12:55:20,421,59.1,85.1,381,59.3,81.5,262,58.7,84.2
12:55:30,436,60.3,88.2,377,57.8,81.7,269,56.6,73.5
12:55:40,463,67.2,105.5,409,69.6,174.3,299,57.7,75.5
12:55:50,494,70.1,118.2,434,62.5,96.3,311,67.0,104.2
12:56:00,499,106.3,393.0,445,98.9,382.4,309,98.4,330.3
12:56:10,546,84.3,201.0,484,72.1,118.3,344,60.6,94.6
12:56:20,564,78.9,137.4,451,160.0,893.9,364,63.2,94.2
12:56:30,560,167.6,736.5,525,119.9,322.0,368,85.3,177.6
12:56:40,616,128.8,310.5,529,86.1,168.4,390,81.9,153.0
12:56:50,656,92.8,152.7,557,63.2,101.9,413,61.6,92.8
12:57:00,625,199.9,1063.3,519,230.3,981.8,416,92.4,319.5
12:57:10,644,144.6,536.2,590,84.7,167.3,413,63.5,92.6
12:57:20,624,169.7,760.9,577,74.9,153.3,421,62.3,95.5
12:57:30,654,89.7,174.4,590,63.4,94.4,430,71.8,120.4
12:57:40,611,139.1,311.4,539,140.2,390.2,384,144.1,437.5
12:57:50,609,193.8,539.6,527,173.5,447.0,390,154.1,396.8
12:58:00,590,179.5,494.5,520,149.5,304.9,399,136.3,236.9
12:58:10,554,340.6,1077.5,499,228.3,874.8,372,250.3,774.9
12:58:20,618,181.3,490.4,524,189.0,595.9,384,147.0,417.8
12:58:30,607,137.8,326.6,555,124.1,313.5,396,112.9,206.5
12:58:40,659,119.1,391.8,571,76.9,127.1,423,87.1,226.1
12:58:50,641,120.4,355.1,598,75.8,124.6,417,64.7,103.2
12:59:00,650,158.6,630.6,573,63.7,102.3,416,73.0,158.7
12:59:10,657,92.5,193.9,559,150.7,671.8,422,60.9,89.7
12:59:20,677,90.1,175.6,506,287.2,1141.4,425,63.0,97.5
12:59:30,668,80.6,130.7,587,66.6,107.7,391,145.6,551.5
12:59:40,659,85.0,167.1,564,110.2,425.5,422,61.7,91.0
12:59:50,654,101.7,202.1,582,124.8,485.3,384,174.4,864.0
13:00:00,669,99.7,175.5,550,95.0,259.0,418,87.4,182.2
13:00:10,659,93.6,165.9,579,93.2,268.3,425,67.3,108.5
13:00:20,643,110.9,345.6,541,169.3,738.8,411,177.6,755.6
13:00:30,625,229.9,1164.7,591,70.9,125.8,382,213.1,827.2
13:00:40,613,188.4,753.7,584,63.6,101.6,415,152.0,738.5
13:00:50,658,107.1,265.8,597,70.1,123.4,422,113.5,495.9
13:01:00,624,189.1,744.3,560,77.3,154.1,387,111.7,430.3
13:01:10,621,88.8,169.1,550,98.8,318.1,377,178.9,740.2
13:01:20,593,100.7,266.3,513,107.1,456.2,377,70.0,121.8
13:01:30,559,85.3,190.5,468,180.3,1002.4,351,58.5,79.7
13:01:40,519,124.7,535.0,457,121.8,583.1,335,59.0,78.0
13:01:50,503,63.7,102.4,416,118.2,525.6,296,104.4,446.0
13:02:00,472,61.5,93.5,407,214.8,887.0,300,69.2,168.7
13:02:10,441,67.8,105.9,369,58.2,77.1,262,125.1,658.8
13:02:20,406,56.9,70.3,349,64.4,105.8,257,56.5,72.3
13:02:30,374,56.4,72.3,320,55.7,65.7,234,54.9,62.7
13:02:40,343,74.7,216.9,288,54.6,63.6,215,63.0,81.5
13:02:50,313,56.0,69.8,267,54.5,62.4,195,55.0,63.6
13:03:00,287,54.8,62.4,253,53.6,62.3,169,76.1,230.0
13:03:10,252,54.1,62.4,207,58.8,64.6,157,55.1,65.9
13:03:20,211,53.9,60.8,191,53.2,60.9,137,54.0,60.6
13:03:30,175,60.2,70.4,158,53.2,62.1,111,54.5,62.1
13:03:40,155,54.7,62.9,129,53.8,62.7,99,54.2,62.9
13:03:50,122,54.0,62.2,105,52.9,61.8,73,54.5,61.5
13:04:00,93,59.9,96.7,83,54.3,60.7,61,54.9,62.3
13:04:10,98,53.7,61.9,83,53.4,61.8,62,53.2,58.1
13:04:20,97,54.3,62.3,82,53.2,60.8,56,55.0,60.9
13:04:30,96,54.0,63.1,84,54.1,62.0,63,54.4,63.1
13:04:40,91,53.7,63.0,88,53.1,61.5,60,53.3,60.3
13:04:50,100,54.0,63.6,76,54.5,63.4,61,54.1,62.1
13:05:00,93,54.4,62.9,85,53.5,62.4,65,52.6,56.5
13:05:10,92,53.9,63.7,78,106.3,63.3,65,54.2,62.4
13:05:20,99,59.8,85.1,81,52.2,62.1,62,54.2,62.5
13:05:30,95,55.3,67.1,74,53.5,63.8,64,59.5,87.6
13:05:40,98,54.4,62.1,80,52.6,61.0,63,54.7,60.3
13:05:50,92,53.7,60.3,78,52.7,61.9,60,60.2,124.7
13:06:00,18,53.0,61.5,12,52.4,61.2,11,53.3,65.5
